BJD TDB,Target Relative Flux,Error
2459938.046357,4.767067623264953,2.57128942551019
2459938.047132,7.583305316422706,3.9484916208904606
2459938.04792,3.6354105971896367,3.3809666890370087
2459938.048707,6.7338172921167505,3.201895493301872
2459938.049482,3.4829133734539663,3.3336567238860666
2459938.050258,4.2850181370710505,1.8367969139747793
2459938.051033,3.9388989091597715,4.67268799018619
2459938.05182,5.220553407109918,2.873632015987354
2459938.053371,6.669212890897169,1.1915929778393286
2459938.054147,9.817342339163648,3.1457667995927086
2459938.054922,6.85801424418786,3.7258788144119337
2459938.055698,10.65810557516178,2.2115685959744464
2459938.056474,6.117854666311873,4.350191590529658
2459938.057249,5.901499231812712,4.313677432876826
2459938.058025,8.027439098053701,4.957449277166621
2459938.918283,2.454917483900365,5.733941225717477
2459938.919058,4.402106757605662,8.439906537400594
2459938.919834,3.168457471406816,4.207113369799166
2459938.921384,7.860409299007554,6.131554032487113
2459938.92216,7.166277361366102,2.7740238857336057
2459938.922936,8.155462841029193,3.873835413559691
2459938.923711,8.46215777440884,3.834381258203224
2459938.924487,8.388963460775445,3.6616384664092823
2459938.925262,9.547058899661343,1.7371684471099953
2459938.926038,7.820518554713551,3.717775805699963
2459938.926813,8.302459326074096,4.412523233583144
2459938.927589,9.843479291382184,2.3766768128691735
2459938.928364,7.38082787253358,5.502924879652321
2459938.92914,9.644512314841647,3.4947134845324843
2459938.929915,9.029409102637498,2.7058602085980583
2459938.930703,8.287462841168214,4.615066736487262
2459938.931478,9.817242546695137,4.109746106083319
2459938.932265,11.575066714253346,5.5098702511267375
2459938.933041,6.7450101426669296,3.9436492857502694
2459938.933828,8.866234432238551,3.4058577225156164
2459938.934615,8.422064527496387,3.481250624260313
2459938.93539,8.1770037203166,3.5901182521631
2459938.936166,8.154078059286363,4.373456438031352
2459938.936941,7.579895746128162,6.329572170792542
2459938.937717,10.551620924768912,5.385870365413743
2459938.938492,8.244246426980961,5.274593685586381
2459938.939268,7.904273839404619,2.7307433682478464
2459938.940044,7.544827201100501,4.113591139413699
2459938.940819,10.106937659883908,2.4274756876933785
2459938.941595,6.981554750799868,3.7774550761498213
2459938.94237,9.648749846309146,3.1915782695785984
2459938.943145,9.626649605609439,4.4193393485001
2459938.943921,10.04044529948489,4.757261001977562
2459938.944697,9.735508754964206,3.364479562704824
2459938.945484,7.480527726852593,3.1491950250947602
2459938.946259,9.5103291384524,5.61640654074036
2459938.947035,7.872332032281326,5.443899870232267
2459938.94781,9.485511787733936,4.616340065049482
2459938.948586,7.037099439025196,4.693585203582763
2459938.949361,8.375087102298728,4.654701590883316
2459938.950137,7.900426584705356,4.244146674764322
2459938.950912,7.609664410221262,3.5056026698473963
2459938.951688,7.283181759267565,5.6738746849520485
2459938.952463,9.4977838218262,6.153650387866926
2459938.953239,7.954560510877506,4.366449852238946
2459938.954015,8.569886122522519,6.268576641917589
2459938.954802,5.77381378402908,4.859529943604571
2459938.955577,7.595390690749326,4.962377484973461
2459938.956353,7.522553257414577,5.64170371312516
2459938.957128,9.56210649514544,5.5947167840533565
2459938.957915,6.094597499332277,3.8103657815523513
2459938.958691,8.202937407264299,6.13937517728683
2459938.959466,5.17922102763535,7.818681184458174
2459938.960242,3.3644837829360785,3.792177016446127
2459938.961018,7.836000715909286,4.45526764913029
2459938.962568,3.717273885089467,7.317726620413595
2459938.963344,4.31884581907549,4.605149610290912
2459938.96412,5.9404472646651385,3.6515557967562984
2459938.964907,6.192192786787842,4.25521443447878
2459938.965694,2.6314931120898777,4.595202384030777
2459938.966469,6.1486049070815785,6.514070404212464
2459938.967245,6.742867438943145,5.141623581168289
2459938.96802,6.517491903874628,5.658989807930025
2459938.968796,4.409647072986855,4.952202400226461
2459938.969571,4.88527670584693,3.4962693371508906
2459938.970347,7.866579728557754,3.8265418894855845
2459938.971122,6.473482318044121,3.8285869932960557
2459938.971898,4.732096085536153,3.9260013051297236
2459938.972674,4.538678026166698,3.528437863119738
2459938.973449,4.618403263886961,2.7783847753694144
2459938.974225,5.25625396364382,2.568051424357148
2459938.975,7.794893926958535,3.508791996072285
2459938.975776,4.523802708237268,2.0785152158174185
2459938.976551,3.3724992465251624,5.438000550590354
2459938.977327,3.7539607504686323,2.4418296206472707
2459938.978102,5.344802079904509,3.4474268827928682
2459938.978878,6.5472390180154605,3.853215029729245
2459938.979653,7.137354577118948,2.7164289195948044
2459938.980429,5.664539620825471,2.2734219348372955
2459938.981204,5.218471366816857,4.038336709872769
2459938.98198,5.340779191642664,4.893903011840135
2459938.982755,2.4145653284759483,2.862835588180646
2459938.983531,2.398107987447551,3.89440224765341
2459938.984306,4.873211639085717,4.453657137652409
2459938.985082,4.4320271236912845,5.402712175564477
2459938.985858,1.7823544948603054,4.036065116406971
2459938.986633,0.7528648766044199,3.1941236889879256
2459938.987409,0.8409943349478866,4.838564132254165
2459938.988184,1.056166211496512,3.490272564573209
2459938.98896,1.3355933250778218,2.9665277189754047
2459938.989735,3.355168079923976,2.7668518085129037
2459938.990511,2.707278450217343,5.331084741166488
2459938.991286,4.467320159190713,2.533832610957907
2459938.992062,0.41556899086003796,3.6851517211310356
2459938.992838,1.0532051482845528,4.3047866311923855
2459938.993613,0.8584333898500329,3.2867088306377035
2459938.994388,1.3290982074274371,3.623296650445702
2459938.995164,-1.0138023873217383,5.464591280142936
2459938.995939,-1.957113251678133,5.0667958382884155
2459938.996715,-0.7484604512253412,4.201415463117088
2459938.99749,-0.8429389900970197,3.0360657504373623
2459938.998266,1.580591242362095,4.239319925191101
2459938.999041,-0.4126903429826356,4.040030569099469
2459938.999817,0.9944862564352785,5.62680391773694
2459939.000593,1.026932789156998,3.1510469471767126
2459939.001368,1.7602174633348788,3.078340288280425
2459939.002143,-0.02387615538135268,3.49227670744885
2459939.002919,-0.36249792154852134,3.445108922680729
2459939.003695,-0.8618597605172251,5.772399634666181
2459939.00447,-0.834093049378648,3.09458909123803
2459939.005246,-2.8289701976476067,3.9806186296248107
2459939.006021,-2.7055170437567666,2.524403677223178
2459939.006797,-1.3809915720489618,4.213007730701436
2459939.007572,-1.295775611769856,1.8012908695080874
2459939.008348,-0.8320310037422951,2.6175398227006417
2459939.009123,-4.594653146348104,3.341326943097003
2459939.009899,-3.059500511109703,3.4193884779169204
2459939.010674,-2.1384742580825566,2.167463597081366
2459966.839082,-10.443231684444388,4.706191462302873
2459966.839857,-13.886839809137852,4.36799612481783
2459966.840633,-13.672923021177507,4.768171976964289
2459966.841408,-12.915383702649997,5.595147189925328
2459966.842184,-17.690195340198557,3.834743015715646
2459966.842959,-13.348960893255658,5.3167240015783355
2459966.843735,-12.680958937387521,3.821420758283114
2459966.84451,-13.969242378997993,4.882435718234736
2459966.845286,-6.995816141493361,4.03294185015341
2459966.846061,-10.917437214470471,6.447047234959939
2459966.846837,-11.796909196328254,5.675156501750295
2459966.847612,-12.137414431421911,3.81502093764603
2459966.848388,-10.387651235752916,4.215259092243869
2459966.849163,-10.567018045704923,3.1463218163519717
2459966.849939,-5.927867833161238,4.917503702514779
2459966.850714,-10.761289172097843,4.703592323707259
2459966.85149,-7.023925209263204,5.465224793292914
2459966.852266,-7.677298307511959,4.563909940882645
2459966.853041,-9.76341022070848,2.83950803145269
2459966.853817,-10.43442609897638,5.585357425854437
2459966.854592,-10.706075131280413,4.6927515443683205
2459966.855379,-7.7030765379758614,5.261020080360513
2459966.856155,-10.740052598038453,4.54132507475416
2459966.85693,-8.61735477541481,3.6951268197494813
2459966.857717,-8.940893474733036,5.588371267926173
2459966.858493,-9.059550130474104,4.932807864534697
2459966.859268,-10.998089157443047,6.0739999642491815
2459966.860055,-8.859493500935178,3.078372335294037
2459966.860831,-9.123899411757176,5.707567820263507
2459966.861606,-8.490400314278169,3.4084561695295297
2459966.862382,-6.605648774386852,4.769376830861675
2459966.863158,-6.937139562191885,3.3401697853533223
2459966.863933,-6.7225613317692945,6.624242262287128
2459966.864709,-4.965548843364309,4.984992489772335
2459966.865484,-6.438976172559063,4.017483942109703
2459966.86626,-6.591662938293719,4.285235770767424
2459966.867035,-9.190008555785445,3.2756320085421375
2459966.867811,-6.645597421637728,5.403902232630439
2459966.868586,-6.627189933081201,5.509309531408041
2459966.869362,-4.284029466471995,2.7299709433134205
2459966.870137,-5.64752587076256,3.2616517419626025
2459966.870913,-4.158280579292906,5.980620422801084
2459966.871688,-5.194033488988836,2.4534259073511318
2459966.872464,-6.2238161907153255,5.966975403311521
2459966.873239,-5.217721636086692,4.077719603595671
2459966.874015,-5.239579391279392,4.680852294638043
2459966.874793,-4.300712992818423,4.112911268998765
2459966.875566,-5.221371561319188,4.561862024138161
2459966.876341,-2.2411988061450394,3.6175822584330586
2459966.877117,-4.191004208481508,4.27543827428739
2459966.877893,-2.8625615316909547,5.134168619448304
2459966.878668,-4.181453072570451,5.480902746261145
2459966.879443,-1.7541603900868008,2.3603510114965354
2459966.880219,-1.7562547739581325,6.290534836121558
2459966.880995,-3.5758186977880024,3.93048755826973
2459966.88177,-0.005078613519615693,4.6721536902211565
2459966.882546,-4.897988401373787,5.419503388360417
2459966.883333,-0.6302547087621013,2.3194006073313043
2459966.884108,-1.2619611710469325,3.610269589587985
2459966.884884,-3.9162209925034386,4.79075800204637
2459966.885671,-0.4719203116860804,4.883392875359397
2459966.886446,-0.18844421920460874,5.497326484238046
2459966.887222,0.6058977469405313,3.589536950311239
2459966.888009,0.7312493196980352,3.3328335022130915
2459966.888785,-3.235362272149045,4.811052066782848
2459966.88956,-1.9119790668647996,3.315512879914626
2459966.890335,-3.7726602849131874,4.031534649583416
2459966.891111,-2.022712899667156,7.284513780917943
2459966.891887,-2.0117363800529198,7.068943307030924
2459966.892674,-0.49236964547727524,5.452705649869108
2459966.893449,2.2956055239520268,3.8756042825922363
2459966.894225,2.78512992585922,3.447618691984942
2459966.895,2.8693059607249882,6.981212932609577
2459966.895776,2.8678702130031652,5.8777165280474
2459966.896551,2.894798410515431,3.43604587930051
2459966.897327,2.130222971392426,5.587687238300908
2459966.898102,5.663725236745076,5.157345176963335
2459966.898878,2.5472207881971354,5.1245858820522
2459966.899653,3.1923868828866997,5.96784591120167
2459966.900429,5.7865184809906545,6.959475865593357
2459966.901204,1.6185527747425432,4.747228997893287
2459966.90198,2.069530074131576,3.938029578052853
2459966.902755,5.937248465339717,5.3998774817142445
2459966.903531,3.5287733067130844,4.5727246555521965
2459966.904306,4.711680702720988,2.881923799289752
2459966.905082,5.033910040512346,4.4064687863173075
2459966.905857,6.174208538605841,3.6965387620345598
2459966.906633,2.473042885810184,5.06129877834375
2459966.907408,3.880920833986501,4.61188420461923
2459966.908184,4.048394336263028,5.817919492147297
2459966.90896,4.746071978120714,4.16288451475434
2459966.909735,2.7485021482385186,3.8780326994955567
2459966.910511,7.521198620897174,5.4583679969129095
2459966.911286,4.000676026472805,4.8931768312543085
2459966.912062,5.664736278757854,6.473581558989389
2459966.912837,4.706816686475435,5.728062891968301
2459966.913613,5.421816110539268,4.566416546744016
2459966.914388,8.30433242701778,5.230129302480114
2459966.915164,2.245110983563947,4.707223255674059
2459966.915939,4.907820326737644,5.55731112864149
2459966.916715,5.215691348959162,6.047818797476692
2459966.91749,4.2003070440643775,5.657741163963417
2459966.918266,3.2271302743969166,3.731412140799908
2459966.919041,6.476211209939908,2.5879407238092758
2459966.919817,7.480123210762191,4.2495013820143726
2459966.920592,5.998604115925676,3.2952992925485995
2459966.921368,2.2545414838479605,4.00665545629996
2459966.922143,4.036723648263463,4.6081700939063035
2459966.922919,9.697465774938241,5.547196009947379
2459966.923694,5.016678268721542,3.0048804583016566
2459966.92447,10.566128935014296,5.720503535754895
2459966.925245,4.177737377423663,6.083971805354234
2459966.926021,6.783902225810934,4.877909048757399
2459966.926797,7.296164683527007,5.904396817991936
2459966.927572,7.984990695180327,4.8673243997785685
2459966.928359,5.086159103265819,7.374418992666618
2459966.929135,7.057415392694999,5.573691598402639
2459966.92991,7.684247099510211,5.338269331192589
2459966.930686,7.868563316787647,4.364437334489632
2459966.931461,7.763301092093666,6.347438512337814
2459966.932237,9.541497634793394,3.89342575834037
2459966.933012,10.07621668196701,3.232735824072085
2459966.933788,10.607931307001328,2.6552351314001514
2459966.934563,8.588362297779595,7.706028710027319
2459966.935339,8.737879901978607,4.459371742907691
2459966.936114,9.7367169556426,4.342058865682081
2459966.93689,6.547781549773202,3.747945825345426
2459966.937665,8.664144412437347,3.929910807935263
2459966.938441,9.268768379290693,4.1719425989067656
2459966.939216,9.573658425477971,3.3238791083708126
2459966.939992,4.8399488201935625,3.613815428094594
2459966.940768,8.515870422806104,3.4730751636062744
2459966.941543,7.7771338020620195,6.490498397619115
2459966.942319,6.108111657589843,4.927491948563948
2459966.943094,6.546432434892724,3.0446401928477957
2459966.944645,5.967001483191181,4.829297260283706
2459966.945421,3.039339346325054,3.2273770375526043
2459966.946196,3.7981901083254943,4.835234296070153
2459966.946972,5.536375993029807,4.857176121011402
2459966.947747,7.026771973815293,4.76476715481777
2459966.948523,5.41478090372105,4.203457002522882
2459966.949298,4.5953624222951905,3.2920833094553665
2459966.950074,2.2369077451422914,3.898871138069821
2459966.950861,6.596201178947325,5.108605968871806
2459966.951636,5.854373572338867,6.361071243686377
2459966.952412,5.63179106636591,6.349271980492877
2459966.953187,7.344724924335466,3.753873475583473
2459966.953963,4.931422500107585,3.289252365838548
2459966.954738,4.706245001146803,5.854284073620615
2459966.955514,5.927822451196274,3.504667870120689
2459966.95629,6.908903040260039,3.986778239352954
2459966.957065,9.368859760236159,3.579237264666345
2459966.957841,5.317326072357131,2.236500576516015
2459966.958616,8.754158459457262,3.958270341445188
2459966.959391,4.236790823344494,4.235793942060797
2459966.960167,4.5414853034371205,4.075919898036054
2459966.960943,5.476822980466256,5.404886343795565
2459966.961718,5.160390291113037,4.810158091281539
2459966.962494,3.5330855047890353,2.492998929380207
2459966.963269,5.96884744021553,4.214615109769792
2459966.964045,4.757198307763888,3.200309419124541
2459966.964832,2.0367488668058265,3.6323666683559503
2459966.965607,1.7233690928171175,3.9789961801659373
2459966.966383,3.035801396342297,3.440207425763766
2459966.967158,4.985669690880101,4.750692223369021
2459966.967934,1.276800555723323,4.442715482482687
2459966.968721,4.966621479468136,3.3607538943077473
2459966.969496,5.580203752082014,5.1008251243274385
2459966.970272,2.4745490353295096,4.290464737550062
2459966.971048,2.430101648734029,4.450640398796173
2459966.971823,0.4179050474923951,5.353368940383279
2459966.972598,2.0457857198856733,5.373929480226578
2459966.973374,2.746332050126643,5.6123139752182105
2459966.974161,-0.9311048710456404,3.63732223244202
2459966.974948,1.620364856678158,2.7718529865800954
2459966.975724,1.4607760414433457,2.0505943266153084
2459966.976499,3.2877260743273684,4.453161401686969
2459966.977275,1.6964092509363926,3.829535184634351
2459966.97805,0.8642672780829752,3.6880253336140707
2459966.978826,3.6836432830620325,5.6170031111964915
2459966.979601,0.3412609751252127,2.603355640135323
2459966.980377,0.024618058755088157,4.998419448869494
2459966.981152,0.7935688661007134,4.35849715461653
2459966.981928,-1.5175784902092815,2.8036727010835962
2459966.982705,0.5450355781746463,4.360881585458966
2459966.983479,-1.7719664530905233,4.157316232656311
2459966.984266,1.6396877483670913,5.621321329962718
2459966.985042,-2.463685700090479,3.843661572622182
2459966.985817,-1.4776694866065476,3.788034680632033
2459966.986593,2.7742698593296033,3.6880197574679188
2459966.987368,1.2068731177579117,3.4758856822026947
2459966.988144,1.386365918120358,4.6336055740084765
2459966.988919,0.5844319052357161,3.5525773676699606
2459966.989695,-2.319459866947815,4.273285079198022
2459966.99047,-2.671666502431558,4.505299607556922
2459966.991246,-0.21537016982509094,2.622742871216576
2459966.992021,0.3364470283804266,2.4660418946416405
2459966.992797,-3.8136120424836495,4.019951350403002
2459966.993572,-0.7334823723373907,3.9911653575026818
2459966.994348,-5.372000061975246,3.53257474278492
2459966.995123,-3.8654179619421747,3.317784896252526
2459966.995899,-3.931561859109145,2.895996988658646
2459966.996674,-5.6483288711537405,5.981457831980149
2459966.99745,-4.567065346168686,3.2411038413950606
2459966.998225,-3.8160337810371203,4.961047313259462
2459966.999001,-6.705712352959026,2.561799191077548
2459967.000552,-4.502538574222559,4.516539618955392
2459967.001327,-7.826211688274687,5.157053600393861
2459967.002103,-8.865351918561082,3.91719011980657
2459967.00289,-7.2881851070594195,6.6356237416456585
2459967.003667,1.0168116303426178,3.9596398806788753
2459967.004453,-7.766275542623213,3.0540157841805886
2459967.005228,-6.542932564416293,4.105336414984284
2459967.006004,-5.642495287962124,4.182684411738655
2459967.006779,-4.890228624245374,3.916423453338806
2459967.007555,-6.284096828287011,2.8194530093841124
2459967.00833,-4.844266509606565,3.1590169083794453
2459967.009106,-4.598834346479452,3.5932315198369578
2459967.009881,-5.828080623389131,2.800277580216581
2459967.010657,-6.776784607891551,4.498585082099327
2459967.011433,-8.226838813212511,5.768018177850817
2459967.012208,-8.614885669121609,4.96672752263528
2459967.012983,-5.145318948879596,2.359512397924849
2459967.013759,-5.08225184567801,3.8425113141545024
2459967.014535,-7.4317750770007684,5.0296874074716165
2459967.01531,-8.56594197970506,4.607902568796044
2459967.016086,-7.152310319561428,3.137925063536071
2459967.016861,-9.32356225139963,2.430518537869842
2459967.017648,-8.10185830150445,2.492494006284343
2459967.018424,-9.73037093680329,3.88943443319993
2459967.019234,-11.102671169632039,2.996189464248768
2459967.020021,-8.503883619087826,3.174042839206998
2459967.020797,-10.827021772004898,2.4979719017555055
2459967.021572,-10.000094170710238,5.226231011248637
2459967.022556,-7.804479231525052,4.004899275020991
2459967.023343,-8.615115167151854,4.382337480934524
2459967.024119,-9.249439570929162,3.014195918843468
2459967.024894,-11.128078730601288,3.7353360786857506
2459967.02567,-9.647655062113735,2.121885645815711
2459967.026445,-9.161258128291273,2.751464116499309
2459967.027232,-12.90509851356736,5.025197200653876
2459967.028019,-10.9701168986599,3.2704040703907933
2459967.028795,-10.577957072578137,2.2665191497653585
2459967.029573,-11.25134961075458,3.147227976478537
2459967.030346,-10.820669531472538,2.6108741281262886
2459967.031121,-10.669346005699353,2.5524622505739742
2459967.031897,-11.25641196522642,2.1266259385255983
2459967.032673,-11.680437374968044,1.4992285854411738
2459967.033448,-9.557684371424902,3.0636510520501434
2459967.034224,-10.21354092000748,3.0819168819909857
2459967.034999,-11.396956974744853,3.295036234967827
2459967.035775,-12.414177701994378,4.9584935736982105
2459967.03655,-11.751016074207698,3.622937259705056
2459967.037326,-13.048498958990407,4.173845603414749
2459967.038101,-12.199474716940827,3.9507412983209336
2459967.038877,-11.82771516353509,3.0904555823314612
2459967.039652,-9.091319912426844,1.4817254978554906
2459967.040428,-12.96797258036342,3.9492687965726114
2459967.041203,-11.984414440845415,3.388528868851223
2459967.04199,-12.283562842016815,3.7537279370517185
2459967.042766,-11.37681217643982,3.5135607041330186
2459967.044317,-9.48861752107588,2.41784160952835
2459967.045092,-10.00063811982832,2.1593834386069712
2459967.045868,-12.86236328429391,2.5811253481730585
2459967.046643,-11.590111484831578,3.1681272441420543
2459967.047419,-11.396625526165828,3.4412524545251393
2459967.048194,-10.728374729305434,3.115207213282344
2459967.04897,-12.007681234707078,1.9792716743923122
2459967.049746,-10.067489526316198,2.951580961247319
2459967.050521,-11.30259830986391,3.5621159062431573
2459967.051297,-11.180919189272664,2.002439099665819
2459967.052084,-11.119663704502901,2.928040885794363
2459967.052859,-7.688653518236888,3.3847528967563543
2459967.053635,-9.77212663812499,3.0538940248430393
2459967.05441,-12.363291485014472,2.837771243153402
2459967.055186,-9.79120795706212,4.906386557458445
2459967.055973,-12.88762531775367,3.782064789521962
2459967.056748,-10.883572240795946,2.988953054589697
2459967.057524,-11.795967998919576,2.014409617724445
2459967.058299,-11.250467758701866,2.4714114214148144
2459967.059075,-9.082083126680352,4.0876944509387805
2459967.05985,-5.9269008266479295,4.364176139185569
2459967.060626,-9.060956302949785,2.995598764556155
2459967.061401,-12.921726507020171,5.414018906100309
2459967.062177,-10.626138428998622,5.335248066079362
2459967.062952,-10.09216721042716,4.641110492287326
2459970.829138,8.124124329930815,4.8371411950193135
2459970.829914,5.038390233566448,4.852733462212293
2459970.830689,2.961086128205448,3.7875245379880607
2459970.831465,5.5245629359061965,3.7134181992226902
2459970.83224,5.245089794944313,3.422880027223755
2459970.833016,5.807343558620781,5.060961346930594
2459970.833803,4.211654464605585,5.104510486234373
2459970.834578,4.065914177636021,6.622149634204183
2459970.835354,3.7745631941921154,3.284922158318624
2459970.836141,3.937413382191224,4.6770124921764475
2459970.836916,5.145626479351684,4.786577444043001
2459970.837692,7.674788025722412,3.423305380476366
2459970.838467,4.220086505649201,4.583749153378082
2459970.839243,4.240499013899779,4.121550666853572
2459970.840019,2.9555554553095664,3.0096777081237445
2459970.840794,4.48533445568744,4.8040838928808745
2459970.84157,4.186184583299557,3.095014452172722
2459970.842345,5.382907857962804,4.156998864002234
2459970.843121,4.900491953651054,3.23398689301489
2459970.843899,1.7410792454946034,5.2254024621114885
2459970.844672,2.7382490206553367,3.891912811691156
2459970.845447,5.204809069020211,5.556389804492565
2459970.846223,1.0503858218990914,4.863492785650947
2459970.846998,3.7054719262619162,2.070204613844507
2459970.847774,1.7686579054245755,3.492444894615171
2459970.848561,3.6337527039533857,3.3812173184875336
2459970.849336,14.54748878558032,3.7240671128617775
2459970.850112,3.5232826275917173,3.2620077487568695
2459970.850887,0.9982937896553246,3.0833709167612318
2459970.851663,-0.8572220153313381,3.9759054792705424
2459970.852438,-0.14681119594084358,4.362289396021672
2459970.853214,0.7690452871385034,4.271570967054166
2459970.85399,-0.5175817484324163,3.652591753122529
2459970.854765,5.378472272095536,4.370173037601581
2459970.855541,3.7939904997876805,5.205543469451779
2459970.856316,1.5005390843307875,2.976610685248923
2459970.857092,-0.001798265787722464,4.060045392861149
2459970.857867,1.6614560191343664,4.881524670391731
2459970.858642,-0.5106066670581555,2.3934220673702513
2459970.859418,0.3359785225645062,1.7857520623997334
2459970.860194,1.1155782183631668,2.4490141385686464
2459970.860969,-1.6525761995497268,3.098004995157139
2459970.861744,1.4564573838018458,1.7203779792642644
2459970.86252,-2.521547892439413,2.8941157918329603
2459970.863296,-3.722903616073303,2.626691216686348
2459970.864071,-2.1556543725821387,4.9719121410094385
2459970.864847,-3.0988328680634503,6.522674567236932
2459970.865622,-1.9705566514479633,2.8679646646830133
2459970.866398,-1.1893459863772105,3.21501887636105
2459970.867173,-2.1231450656391537,2.3061266120178168
2459970.867949,-3.998104097991284,5.233981551160052
2459970.868724,-1.5332861085962657,3.218467819552465
2459970.8695,-2.3090475998434057,4.384915066777241
2459970.870275,-4.150937993814496,3.8078192860850857
2459970.871051,-3.8549994304578616,3.0198542276621336
2459970.871826,-1.888418771179179,3.028645405959929
2459970.872602,-3.5995355409688123,4.212650911228931
2459970.873389,-2.3415414120737665,3.425477990498056
2459970.874164,-3.7053065327808943,5.351257080188667
2459970.87494,-5.262310695619998,6.605891228173185
2459970.875716,-4.979181844316338,4.248965742144355
2459970.876491,-5.029921658644132,2.8330704585643294
2459970.877266,-6.978998040727102,4.826891024265246
2459970.878042,-5.701849281625759,5.350331762718142
2459970.878818,-4.6502473179302894,4.824796361071434
2459970.879593,-5.4456157054426635,3.7420060955374
2459970.880369,-7.4352799197711095,3.354450291819802
2459970.881144,-6.8893283373815395,2.3051724314971533
2459970.88192,-6.518747261865521,4.503321796963947
2459970.882695,-5.652654379053712,2.968157740056279
2459970.883471,-6.909492853382604,3.755954776965726
2459970.884246,-7.727708764402874,1.8625758735843148
2459970.885022,-6.02306661903329,2.8320620063363546
2459970.885797,-6.76555690444669,3.6578416845345685
2459970.886573,-6.921466439739232,2.575522024320712
2459970.887348,-7.225762504507571,2.6114254623341804
2459970.888124,-5.851267264843085,2.061003578202315
2459970.888899,-6.852396097770441,4.227537115371249
2459970.889675,-6.557273523596363,3.6434731456076346
2459970.89045,-8.552732014418751,5.6202167625582025
2459970.891226,-8.446342017464637,2.423152989885373
2459970.892001,-6.2151607481882865,3.879987563489056
2459970.892777,-9.56774423837592,3.0167869261845985
2459970.893553,-7.694859355204642,3.0538465810537847
2459970.894328,-8.640878461507073,2.0256756699225713
2459970.895103,-7.867622375359096,4.882578896171073
2459970.895879,-7.062013702749059,3.8949582468606847
2459970.896655,-5.280069861626324,2.7934047100518873
2459970.89743,-4.0063276997950314,4.603328597864923
2459970.898206,-8.80685350109034,2.634119720995658
2459970.898981,-9.470349986883676,4.042586924295127
2459970.899757,-7.886655433606116,4.439555603344963
2459970.900532,-10.238665628119925,4.833090752190866
2459970.901319,-7.79284091435839,2.9458063311063896
2459970.902095,-8.167626778744829,1.7044197756324948
2459970.90287,-9.830979555633945,2.765483126661335
